# Exportado el: 2025-06-02 08:20:37
carId;carVal;valId;valVal
26235;CONECTIVIDAD_WLAN;1661392;WLAN: SI
26236;CONECTIVIDAD_USB;1661393;USB: SI
26237;VIDEO_VGA;1661394;VGA: NO
26237;VIDEO_VGA;1661395;VGA: SI
26238;VIDEO_HDMI;1661396;HDMI: SI
26238;VIDEO_HDMI;1661397;HDMI: NO
26239;SISTEMA_OPERATIVO;1661398;SIST. OPER: WINDOWS 11 HOME 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661399;SIST. OPER: WINDOWS 11 PRO 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661400;SIST. OPER: ANDROID 6.0
26239;SISTEMA_OPERATIVO;1661401;SIST. OPER: UBUNTU 21.04 IMPISH INDRI 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661402;SIST. OPER: ANDROID 11 (GO EDITION) - 32 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661403;SIST. OPER: UBUNTU 12.04 LTS PRECISE PANGOLIN 64 BITS ESPAÑOL
26239;SISTEMA_OPERATIVO;1661404;SIST. OPER: WINDOWS 8.1 PRO (NAO) 64 BITS ESPAÑOL
