Categ;TípoProd;CodProd;DescProd;TipoGen;Caract
TEU;ALMACENAMIENTO;1661361;ALMACENAMIENTO: 250 GB M.2 SSD/1 TB 5400 RPM HDD;ALMACENAMIENTO;250 GB M.2 SSD/1 TB 5400 RPM HDD
TEU;ALMACENAMIENTO;1661362;ALMACENAMIENTO: 480 GB M.2 SSD NVMe/1 TB 5400 RPM HDD;ALMACENAMIENTO;480 GB M.2 SSD NVMe/1 TB 5400 RPM HDD
TEU;ALMACENAMIENTO;1661363;ALMACENAMIENTO: 480 GB M.2 SSD NVMe;ALMACENAMIENTO;480 GB M.2 SSD NVMe
TEU;ALMACENAMIENTO;1661364;ALMACENAMIENTO: 1 TB M.2 SSD NVMe;ALMACENAMIENTO;1 TB M.2 SSD NVMe
TEU;ALMACENAMIENTO;1661365;ALMACENAMIENTO: 1 TB M.2 SSD;ALMACENAMIENTO;1 TB M.2 SSD
TEU;ALMACENAMIENTO;1661366;ALMACENAMIENTO: 250 GB M.2 SSD;ALMACENAMIENTO;250 GB M.2 SSD
TEU;ALMACENAMIENTO;1661367;ALMACENAMIENTO: 500 GB M.2 SSD;ALMACENAMIENTO;500 GB M.2 SSD
TEU;ALMACENAMIENTO;1661368;ALMACENAMIENTO: 500 GB M.2 SSD NVMe;ALMACENAMIENTO;500 GB M.2 SSD NVMe
TEU;ALMACENAMIENTO;1661369;ALMACENAMIENTO: 64 GB SSD;ALMACENAMIENTO;64 GB SSD
TEU;ALMACENAMIENTO;1661370;ALMACENAMIENTO: 128 GB SSD/2 TB SSD;ALMACENAMIENTO;128 GB SSD/2 TB SSD
TEU;ALMACENAMIENTO;1661371;ALMACENAMIENTO: 2 TB SSD;ALMACENAMIENTO;2 TB SSD
TEU;ALMACENAMIENTO;1661372;ALMACENAMIENTO: 256 GB SSD/500 GB HDD 7200 RPM;ALMACENAMIENTO;256 GB SSD/500 GB HDD 7200 RPM
TEU;ALMACENAMIENTO;1661373;ALMACENAMIENTO: 2 TB HDD 5400 RPM;ALMACENAMIENTO;2 TB HDD 5400 RPM
TEU;ALMACENAMIENTO;1661374;ALMACENAMIENTO: 2 TB HDD 7200 RPM;ALMACENAMIENTO;2 TB HDD 7200 RPM
TEU;ALMACENAMIENTO;1661375;ALMACENAMIENTO: 256 GB SSD / 1 TB SSD;ALMACENAMIENTO;256 GB SSD / 1 TB SSD
TEU;ALMACENAMIENTO;1661376;ALMACENAMIENTO: 512 GB SSD/1 TB HDD 5400 RPM;ALMACENAMIENTO;512 GB SSD/1 TB HDD 5400 RPM
TEU;ALMACENAMIENTO;1661377;ALMACENAMIENTO: 256 GB SSD/1 TB HDD 5400 RPM;ALMACENAMIENTO;256 GB SSD/1 TB HDD 5400 RPM
TEU;ALMACENAMIENTO;1744254;ALMACENAMIENTO: 512 GB M.2 SSD NVMe;ALMACENAMIENTO;512 GB M.2 SSD NVMe
WP;G. F;1693427;G. F: 24 MESES ON-SITE;G. F;24 MESES ON-SITE
WP;G. F;1693428;G. F: 36 MESES CARRY-IN;G. F;36 MESES CARRY-IN
WP;G. F;1693429;G. F: 36 MESES ON-SITE;G. F;36 MESES ON-SITE
WP;G. F;1693430;G. F: 12 MESES CARRY-IN;G. F;12 MESES CARRY-IN
WP;G. F;1693431;G. F: 12 MESES ON-SITE;G. F;12 MESES ON-SITE
WP;G. F;1693432;G. F: 48 MESES ON-SITE;G. F;48 MESES ON-SITE
WP;G. F;1693433;G. F: 60 MESES ON-SITE;G. F;60 MESES ON-SITE
WP;PANTALLA;1693262;"PANTALLA: LCD CON RETROILUMINACION LED 15.6"" 1920X1200 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 15.6"" 1920X1200 PIXELES"
WP;PANTALLA;1693263;"PANTALLA: LCD CON RETROILUMINACION LED 14.0"" 3840X2160 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 14.0"" 3840X2160 PIXELES"
WP;PANTALLA;1693264;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 15.6"" 3840X2400 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 15.6"" 3840X2400 PIXELES"
WP;PANTALLA;1693265;"PANTALLA: LCD CON RETROILUMINACION LED 16"" 1920X1200 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 16"" 1920X1200 PIXELES"
WP;PANTALLA;1693266;"PANTALLA: LCD CON RETROILUMINACION LED 15.6"" 1366X768 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 15.6"" 1366X768 PIXELES"
WP;PANTALLA;1693267;"PANTALLA: LCD CON RETROILUMINACION LED 17.0"" 3840X2400 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 17.0"" 3840X2400 PIXELES"
WP;PANTALLA;1693268;"PANTALLA: LCD CON RETROILUMINACION LED 15.6"" 3840X2400 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 15.6"" 3840X2400 PIXELES"
WP;PANTALLA;1693269;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 17.0"" 3840X2400 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 17.0"" 3840X2400 PIXELES"
WP;PANTALLA;1693270;"PANTALLA: LCD CON RETROILUMINACION LED 16"" 2560 X1600 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 16"" 2560 X1600 PIXELES"
WP;PANTALLA;1693271;"PANTALLA: LCD CON RETROILUMINACION LED 14"" 1920X1200 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 14"" 1920X1200 PIXELES"
WP;PANTALLA;1693272;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 15.6"" 3840X2160 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 15.6"" 3840X2160 PIXELES"
WP;PANTALLA;1693273;"PANTALLA: LCD CON RETROILUMINACION LED 15.6"" 1920X1080 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 15.6"" 1920X1080 PIXELES"
WP;PANTALLA;1693274;"PANTALLA: LCD CON RETROILUMINACION LED 17.3"" 1920X1080 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 17.3"" 1920X1080 PIXELES"
WP;PANTALLA;1693275;"PANTALLA: LCD CON RETROILUMINACION LED 17.3"" 3840X2160 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 17.3"" 3840X2160 PIXELES"
WP;PANTALLA;1693276;"PANTALLA: LCD CON RETROILUMINACION LED 14.0"" 1920X1080 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 14.0"" 1920X1080 PIXELES"
WP;PANTALLA;1693277;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 15.6"" 1920X1080 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 15.6"" 1920X1080 PIXELES"
WP;PANTALLA;1693278;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 14.0"" 3840X2160 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 14.0"" 3840X2160 PIXELES"
WP;PANTALLA;1693279;"PANTALLA: LCD CON RETROILUMINACION LED 15.6"" 3840X2160 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 15.6"" 3840X2160 PIXELES"
WP;PANTALLA;1693280;"PANTALLA: LCD CON RETROILUMINACION LED 17.3"" 1600X900 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 17.3"" 1600X900 PIXELES"
WP;PANTALLA;1693281;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 14.0"" 1920X1080 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 14.0"" 1920X1080 PIXELES"
WP;PANTALLA;2561488;"PANTALLA: LCD CON RETROILUMINACION LED 17.3"" 2560X1440 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 17.3"" 2560X1440 PIXELES"
WP;PANTALLA;1780245;"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 16.0"" 3840X2400 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED TACTIL 16.0"" 3840X2400 PIXELES"
WP;PANTALLA;1745592;"PANTALLA: LCD CON RETROILUMINACION LED 16.0"" 3840X2400 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED 16.0"" 3840X2400 PIXELES"
WP;PANTALLA;1925558;"PANTALLA: LCD CON RETROILUMINACION LED DE 15.6"" 2560X1440 PIXELES";PANTALLA;"LCD CON RETROILUMINACION LED DE 15.6"" 2560X1440 PIXELES"
WP;PESO;1693314;PESO: 3.67 Kg;PESO;3.67 Kg
WP;PESO;1693315;PESO: 2.07 Kg;PESO;2.07 Kg
WP;PESO;1693316;PESO: 1.79 Kg;PESO;1.79 Kg
WP;PESO;1693317;PESO: 2.72 kg;PESO;2.72 kg
WP;PESO;1693318;PESO: 2.68 kg;PESO;2.68 kg
WP;PESO;1693319;PESO: 2.70 kg;PESO;2.70 kg
WP;PESO;1693320;PESO: 2.71 kg;PESO;2.71 kg
WP;PESO;1693321;PESO: 2.73 kg;PESO;2.73 kg
WP;PESO;1693322;PESO: 1.47 kg;PESO;1.47 kg
WP;PESO;1693323;PESO: 3.61 kg;PESO;3.61 kg
WP;PESO;1693324;PESO: 2.88 kg;PESO;2.88 kg
WP;PESO;1693325;PESO: 2.75 kg;PESO;2.75 kg
WP;PESO;1693326;PESO: 2.69 kg;PESO;2.69 kg
WP;PESO;1693327;PESO: 2.63 kg;PESO;2.63 kg
WP;PESO;1693328;PESO: 2.65 kg;PESO;2.65 kg
WP;PESO;1693329;PESO: 2.11 kg;PESO;2.11 kg
WP;PESO;1693330;PESO: 1.80 kg;PESO;1.80 kg
WP;PESO;1693331;PESO: 1.34 kg;PESO;1.34 kg
WP;PESO;1693332;PESO: 2.165 kg;PESO;2.165 kg
WP;PESO;1693333;PESO: 3.01 Kg;PESO;3.01 Kg
WP;PESO;1693334;PESO: 2.66 kg;PESO;2.66 kg
WP;PESO;1693335;PESO: 1.81 Kg;PESO;1.81 Kg
WP;PESO;1693336;PESO: 2.87 kg;PESO;2.87 kg
WP;PESO;1693337;PESO: 1.75 kg;PESO;1.75 kg
WP;PESO;1693338;PESO: 2.28 kg;PESO;2.28 kg
WP;PESO;1693339;PESO: 2.29 kg;PESO;2.29 kg
WP;PESO;1693340;PESO: 2.30 kg;PESO;2.30 kg
WP;PESO;1693341;PESO: 2.31 kg;PESO;2.31 kg
WP;PESO;1693342;PESO: 2.34 kg;PESO;2.34 kg
WP;PESO;1693343;PESO: 2.36 kg;PESO;2.36 kg
WP;PESO;1693344;PESO: 2.37 kg;PESO;2.37 kg
WP;PESO;1693345;PESO: 2.39 kg;PESO;2.39 kg
WP;PESO;1693346;PESO: 2.41 kg;PESO;2.41 kg
WP;PESO;1693347;PESO: 2.42 kg;PESO;2.42 kg
WP;PESO;1693348;PESO: 2.23 kg;PESO;2.23 kg
WP;PESO;1693349;PESO: 2.26 kg;PESO;2.26 kg
WP;PESO;1693350;PESO: 2.44 kg;PESO;2.44 kg
WP;PESO;1693351;PESO: 2.46 kg;PESO;2.46 kg
WP;PESO;1693352;PESO: 2.52 kg;PESO;2.52 kg
WP;PESO;1693353;PESO: 2.53 kg;PESO;2.53 kg
WP;PESO;1693354;PESO: 2.55 kg;PESO;2.55 kg
WP;PESO;1693355;PESO: 2.56 kg;PESO;2.56 kg
WP;PESO;1693356;PESO: 2.57 kg;PESO;2.57 kg
WP;PESO;1693357;PESO: 2.61 kg;PESO;2.61 kg
WP;PESO;1693358;PESO: 2.24 kg;PESO;2.24 kg
WP;PESO;1693359;PESO: 2.32 kg;PESO;2.32 kg
WP;PESO;1693360;PESO: 2.40 kg;PESO;2.40 kg
WP;PESO;1693361;PESO: 2.47 kg;PESO;2.47 kg
WP;PESO;1693362;PESO: 2.51 kg;PESO;2.51 kg
WP;PESO;1693363;PESO: 2.62 kg;PESO;2.62 kg
WP;PESO;1693364;PESO: 2.33 kg;PESO;2.33 kg
WP;PESO;1693365;PESO: 2.48 kg;PESO;2.48 kg
WP;PESO;1693366;PESO: 2.58 kg;PESO;2.58 kg
WP;PESO;1693367;PESO: 2.25 kg;PESO;2.25 kg
WP;PESO;1693368;PESO: 2.38 kg;PESO;2.38 kg
WP;PESO;1693369;PESO: 2.43 kg;PESO;2.43 kg
WP;PESO;1693370;PESO: 2.49 kg;PESO;2.49 kg
WP;PESO;1693371;PESO: 2.54 kg;PESO;2.54 kg
WP;PESO;1693372;PESO: 2.64 kg;PESO;2.64 kg
WP;PESO;1693373;PESO: 2.74 kg;PESO;2.74 kg
WP;PESO;1693374;PESO: 1.84 Kg;PESO;1.84 Kg
WP;PESO;1693375;PESO: 2.35 kg;PESO;2.35 kg
WP;PESO;1693376;PESO: 1.35 kg;PESO;1.35 kg
WP;PESO;1693377;PESO: 2.95 kg;PESO;2.95 kg
WP;PESO;1693378;PESO: 1.24 kg;PESO;1.24 kg
WP;PESO;1693379;PESO: 1.71 kg;PESO;1.71 kg
WP;PESO;1693380;PESO: 1.89 kg;PESO;1.89 kg
WP;PESO;1693381;PESO: 1.90 kg;PESO;1.90 kg
WP;PESO;1693382;PESO: 1.91 kg;PESO;1.91 kg
WP;PESO;1693383;PESO: 2.00 kg;PESO;2.00 kg
WP;PESO;1693384;PESO: 2.10 kg;PESO;2.10 kg
WP;PESO;1693385;PESO: 2.27 kg;PESO;2.27 kg
WP;PESO;1693386;PESO: 2.67 kg;PESO;2.67 kg
WP;PESO;1693387;PESO: 2.93 kg;PESO;2.93 kg
WP;PESO;1693388;PESO: 3.00 kg;PESO;3.00 kg
WP;PESO;1693389;PESO: 3.46 kg;PESO;3.46 kg
WP;PESO;1693390;PESO: 2.59 kg;PESO;2.59 kg
WP;PESO;1693391;PESO: 3.14 kg;PESO;3.14 kg
WP;PESO;1693392;PESO: 2.09 kg;PESO;2.09 kg
WP;PESO;1693393;PESO: 2.60 kg;PESO;2.60 kg
WP;PESO;1693394;PESO: 3.45 Kg;PESO;3.45 Kg
WP;PESO;1693395;PESO: 1.64 kg;PESO;1.64 kg
WP;PESO;1693396;PESO: 2.50 kg;PESO;2.50 kg
WP;PESO;1693397;PESO: 2.22 kg;PESO;2.22 kg
WP;PESO;1693398;PESO: 2.16 kg;PESO;2.16 kg
WP;PESO;1693399;PESO: 3.20 kg;PESO;3.20 kg
WP;PESO;1693400;PESO: 1.77 kg;PESO;1.77 kg
WP;PESO;1693401;PESO: 1.48 kg;PESO;1.48 kg
WP;PESO;1693402;PESO: 1.70 kg;PESO;1.70 kg
WP;PESO;1693403;PESO: 2.45 kg;PESO;2.45 kg
WP;PESO;1693404;PESO: 2.14 kg;PESO;2.14 kg
WP;PESO;1693405;PESO: 2.90 kg;PESO;2.90 kg
WP;PESO;1693406;PESO: 3.40 Kg;PESO;3.40 Kg
WP;PESO;1693407;PESO: 3.17 kg;PESO;3.17 kg
WP;PESO;1693408;PESO: 2.03 kg;PESO;2.03 kg
WP;PESO;1693409;PESO: 1.97 kg;PESO;1.97 kg
WP;PESO;1693410;PESO: 1.41 kg;PESO;1.41 kg
WP;PESO;1693411;PESO: 1.67 kg;PESO;1.67 kg
WP;PESO;1693412;PESO: 2.76 kg;PESO;2.76 kg
WP;PESO;1925062;PESO: 1.40 kg;PESO;1.40 kg
WP;PESO;1925072;PESO: 1.45 kg;PESO;1.45 kg
WP;PESO;1925067;PESO: 1.76 kg;PESO;1.76 kg
WP;PESO;1925079;PESO: 1.96 kg;PESO;1.96 kg
WP;PESO;1728241;PESO: 1.44 kg;PESO;1.44 kg
WP;PESO;2746983;PESO: 2.12 kg;PESO;2.12 kg
WP;PESO;2746984;PESO: 2.04 kg;PESO;2.04 kg
WP;PESO;2534468;PESO: 2.20 Kg;PESO;2.20 Kg
WP;PESO;1729947;PESO: 1.78 Kg;PESO;1.78 Kg
WP;PESO;2530163;PESO: 2.21 kg;PESO;2.21 kg
WP;PESO;2769441;PESO: 1.42 kg;PESO;1.42 kg
WP;PESO;1725806;PESO: 1.59 kg;PESO;1.59 kg
WP;PESO;2553760;PESO: 1.73 kg;PESO;1.73 kg
WP;PROCESADOR;2034094;PROCESADOR: INTEL CORE I9-13980HX;PROCESADOR;INTEL CORE I9-13980HX
WP;PROCESADOR;2129363;PROCESADOR: INTEL CORE I5-13600H;PROCESADOR;INTEL CORE I5-13600H
WP;PROCESADOR;1693119;PROCESADOR: INTEL CORE I7-12800H;PROCESADOR;INTEL CORE I7-12800H
WP;PROCESADOR;1693120;PROCESADOR: AMD Ryzen 5 PRO 6650H;PROCESADOR;AMD Ryzen 5 PRO 6650H
WP;PROCESADOR;1693121;PROCESADOR: INTEL CORE I7-11800H;PROCESADOR;INTEL CORE I7-11800H
WP;PROCESADOR;1693123;PROCESADOR: INTEL CORE I5-1145G7;PROCESADOR;INTEL CORE I5-1145G7
WP;PROCESADOR;1693124;PROCESADOR: INTEL CORE I7-12950HX;PROCESADOR;INTEL CORE I7-12950HX
WP;PROCESADOR;1693125;PROCESADOR: INTEL CORE I7-12850HX;PROCESADOR;INTEL CORE I7-12850HX
WP;PROCESADOR;1693126;PROCESADOR: INTEL CORE I9-10980H;PROCESADOR;INTEL CORE I9-10980H
WP;PROCESADOR;1693127;PROCESADOR: INTEL XEON W-10855M;PROCESADOR;INTEL XEON W-10855M
WP;PROCESADOR;1693128;PROCESADOR: INTEL CORE I9-10980HK;PROCESADOR;INTEL CORE I9-10980HK
WP;PROCESADOR;1693129;PROCESADOR: INTEL CORE I5-10300H;PROCESADOR;INTEL CORE I5-10300H
WP;PROCESADOR;1693130;PROCESADOR: INTEL CORE I5-1135G7;PROCESADOR;INTEL CORE I5-1135G7
WP;PROCESADOR;1693131;PROCESADOR: INTEL CORE I7-11850H;PROCESADOR;INTEL CORE I7-11850H
WP;PROCESADOR;1693132;PROCESADOR: INTEL CORE I9-11950H;PROCESADOR;INTEL CORE I9-11950H
WP;PROCESADOR;1693133;PROCESADOR: INTEL CORE I7-10850H;PROCESADOR;INTEL CORE I7-10850H
WP;PROCESADOR;1693134;PROCESADOR: INTEL CORE I9-12900HK;PROCESADOR;INTEL CORE I9-12900HK
WP;PROCESADOR;1693135;PROCESADOR: INTEL CORE I7-1165G7;PROCESADOR;INTEL CORE I7-1165G7
WP;PROCESADOR;1693136;PROCESADOR: INTEL CORE I9-12900HX;PROCESADOR;INTEL CORE I9-12900HX
WP;PROCESADOR;1693137;PROCESADOR: INTEL CORE I5-11500H;PROCESADOR;INTEL CORE I5-11500H
WP;PROCESADOR;1693138;PROCESADOR: INTEL CORE I7-10750H;PROCESADOR;INTEL CORE I7-10750H
WP;PROCESADOR;1693139;PROCESADOR: INTEL CORE I7-10610U;PROCESADOR;INTEL CORE I7-10610U
WP;PROCESADOR;1693140;PROCESADOR: AMD Ryzen 5 PRO 6650U;PROCESADOR;AMD Ryzen 5 PRO 6650U
WP;PROCESADOR;1693141;PROCESADOR: AMD Ryzen 7 PRO 6850U;PROCESADOR;AMD Ryzen 7 PRO 6850U
WP;PROCESADOR;1693142;PROCESADOR: AMD Ryzen 7 PRO 6850H;PROCESADOR;AMD Ryzen 7 PRO 6850H
WP;PROCESADOR;1693143;PROCESADOR: INTEL CORE I9-10885H;PROCESADOR;INTEL CORE I9-10885H
WP;PROCESADOR;1693144;PROCESADOR: INTEL CORE I5-11400H;PROCESADOR;INTEL CORE I5-11400H
WP;PROCESADOR;1693145;PROCESADOR: INTEL CORE I7-1260P;PROCESADOR;INTEL CORE I7-1260P
WP;PROCESADOR;1693147;PROCESADOR: INTEL CORE I7-12800H;PROCESADOR;INTEL CORE I7-12800H
WP;PROCESADOR;1693148;PROCESADOR: INTEL CORE I9-12900H;PROCESADOR;INTEL CORE I9-12900H
WP;PROCESADOR;1693149;PROCESADOR: INTEL XEON W-11855M;PROCESADOR;INTEL XEON W-11855M
WP;PROCESADOR;1693151;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5995WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5995WX
WP;PROCESADOR;1693152;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5975WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5975WX
WP;PROCESADOR;1693153;PROCESADOR: AMD RYZEN THREADRIPPER PRO 5965WX;PROCESADOR;AMD RYZEN THREADRIPPER PRO 5965WX
WP;PROCESADOR;1693154;PROCESADOR: INTEL CORE I7-1185G7;PROCESADOR;INTEL CORE I7-1185G7
WP;PROCESADOR;1693155;PROCESADOR: INTEL XEON W-11955M;PROCESADOR;INTEL XEON W-11955M
WP;PROCESADOR;1693156;PROCESADOR: INTEL CORE I9-11900H;PROCESADOR;INTEL CORE I9-11900H
WP;PROCESADOR;1693157;PROCESADOR: INTEL CORE I7-12700H;PROCESADOR;INTEL CORE I7-12700H
WP;PROCESADOR;1693158;PROCESADOR: INTEL CORE I7-12800HX;PROCESADOR;INTEL CORE I7-12800HX
WP;PROCESADOR;1693159;PROCESADOR: INTEL CORE I9-9750H;PROCESADOR;INTEL CORE I9-9750H
WP;PROCESADOR;1693160;PROCESADOR: INTEL XEON E-2186M;PROCESADOR;INTEL XEON E-2186M
WP;PROCESADOR;1693161;PROCESADOR: INTEL CORE I7-8650U;PROCESADOR;INTEL CORE I7-8650U
WP;PROCESADOR;1693162;PROCESADOR: INTEL CORE I7-8550U;PROCESADOR;INTEL CORE I7-8550U
WP;PROCESADOR;1693163;PROCESADOR: INTEL CORE I5-8350H;PROCESADOR;INTEL CORE I5-8350H
WP;PROCESADOR;1693164;PROCESADOR: INTEL CORE I7-8750H;PROCESADOR;INTEL CORE I7-8750H
WP;PROCESADOR;1693165;PROCESADOR: INTEL CORE I7-8850H;PROCESADOR;INTEL CORE I7-8850H
WP;PROCESADOR;1693166;PROCESADOR: INTEL CORE I5-8300H;PROCESADOR;INTEL CORE I5-8300H
WP;PROCESADOR;1693167;PROCESADOR: INTEL CORE I5-8350U;PROCESADOR;INTEL CORE I5-8350U
WP;PROCESADOR;1693168;PROCESADOR: INTEL CORE I5-8250U;PROCESADOR;INTEL CORE I5-8250U
WP;PROCESADOR;1693169;PROCESADOR: INTEL CORE I5-8500T;PROCESADOR;INTEL CORE I5-8500T
WP;PROCESADOR;1693170;PROCESADOR: INTEL XEON E-2176M;PROCESADOR;INTEL XEON E-2176M
WP;PROCESADOR;1693171;PROCESADOR: INTEL XEON E3-1535M V6;PROCESADOR;INTEL XEON E3-1535M V6
WP;PROCESADOR;1693172;PROCESADOR: INTEL XEON E3-1505M V6;PROCESADOR;INTEL XEON E3-1505M V6
WP;PROCESADOR;1693173;PROCESADOR: INTEL CORE I7-7820HQ;PROCESADOR;INTEL CORE I7-7820HQ
WP;PROCESADOR;1693174;PROCESADOR: INTEL CORE I7-7700HQ;PROCESADOR;INTEL CORE I7-7700HQ
WP;PROCESADOR;1693176;PROCESADOR: INTEL CORE I7-6500U;PROCESADOR;INTEL CORE I7-6500U
WP;PROCESADOR;1693177;PROCESADOR: INTEL CORE I7-7600U;PROCESADOR;INTEL CORE I7-7600U
WP;PROCESADOR;1693178;PROCESADOR: INTEL CORE I7-7500U;PROCESADOR;INTEL CORE I7-7500U
WP;PROCESADOR;1693179;PROCESADOR: INTEL CORE I5-6300U VPRO;PROCESADOR;INTEL CORE I5-6300U VPRO
WP;PROCESADOR;1693180;PROCESADOR: INTEL CORE M5-6Y57 VPRO;PROCESADOR;INTEL CORE M5-6Y57 VPRO
WP;PROCESADOR;1693181;PROCESADOR: INTEL CORE I5-5200U;PROCESADOR;INTEL CORE I5-5200U
WP;PROCESADOR;1693182;PROCESADOR: INTEL CORE I7-4710MQ;PROCESADOR;INTEL CORE I7-4710MQ
WP;PROCESADOR;1693183;PROCESADOR: INTEL CORE I7-4810MQ;PROCESADOR;INTEL CORE I7-4810MQ
WP;PROCESADOR;1693184;PROCESADOR: INTEL CORE I7-4910MQ;PROCESADOR;INTEL CORE I7-4910MQ
WP;PROCESADOR;1693185;PROCESADOR: INTEL CORE I7-4940MX;PROCESADOR;INTEL CORE I7-4940MX
WP;PROCESADOR;1693186;PROCESADOR: INTEL CORE I7-5500U;PROCESADOR;INTEL CORE I7-5500U
WP;PROCESADOR;1693187;PROCESADOR: INTEL CORE I7-5600U;PROCESADOR;INTEL CORE I7-5600U
WP;PROCESADOR;1693188;PROCESADOR: INTEL CORE I7-6600U;PROCESADOR;INTEL CORE I7-6600U
WP;PROCESADOR;1693189;PROCESADOR: INTEL CORE I7-6700HQ;PROCESADOR;INTEL CORE I7-6700HQ
WP;PROCESADOR;1693190;PROCESADOR: INTEL CORE I7-6820HQ;PROCESADOR;INTEL CORE I7-6820HQ
WP;PROCESADOR;1693191;PROCESADOR: INTEL XEON E3-1505M V5;PROCESADOR;INTEL XEON E3-1505M V5
WP;PROCESADOR;1693192;PROCESADOR: INTEL XEON E3-1535M V5;PROCESADOR;INTEL XEON E3-1535M V5
WP;PROCESADOR;1693193;PROCESADOR: INTEL CORE I7-9850H;PROCESADOR;INTEL CORE I7-9850H
WP;PROCESADOR;1693194;PROCESADOR: INTEL CORE I5-9300H;PROCESADOR;INTEL CORE I5-9300H
WP;PROCESADOR;1693195;PROCESADOR: INTEL XEON E-2286M;PROCESADOR;INTEL XEON E-2286M
WP;PROCESADOR;1693196;PROCESADOR: INTEL CORE I5-9400H;PROCESADOR;INTEL CORE I5-9400H
WP;PROCESADOR;1693197;PROCESADOR: INTEL CORE I5-8400H;PROCESADOR;INTEL CORE I5-8400H
WP;PROCESADOR;1693198;PROCESADOR: INTEL CORE I7-9750H;PROCESADOR;INTEL CORE I7-9750H
WP;PROCESADOR;1693199;PROCESADOR: INTEL XEON E-2276M;PROCESADOR;INTEL XEON E-2276M
WP;PROCESADOR;1693200;PROCESADOR: INTEL CORE I9-9880H;PROCESADOR;INTEL CORE I9-9880H
WP;PROCESADOR;1693201;PROCESADOR: INTEL CORE I9-8950HK;PROCESADOR;INTEL CORE I9-8950HK
WP;PROCESADOR;1693202;PROCESADOR: INTEL CORE I7-10510U;PROCESADOR;INTEL CORE I7-10510U
WP;PROCESADOR;1693203;PROCESADOR: INTEL CORE I5-10210U;PROCESADOR;INTEL CORE I5-10210U
WP;PROCESADOR;1693204;PROCESADOR: INTEL CORE I7-8665U;PROCESADOR;INTEL CORE I7-8665U
WP;PROCESADOR;1693205;PROCESADOR: INTEL CORE I5-8265U;PROCESADOR;INTEL CORE I5-8265U
WP;PROCESADOR;1693206;PROCESADOR: INTEL CORE I7-8565U;PROCESADOR;INTEL CORE I7-8565U
WP;PROCESADOR;1693207;PROCESADOR: INTEL CORE I9-9980HK;PROCESADOR;INTEL CORE I9-9980HK
WP;PROCESADOR;1693208;PROCESADOR: INTEL XEON W-10885M;PROCESADOR;INTEL XEON W-10885M
WP;PROCESADOR;1729928;PROCESADOR: INTEL CORE I7-1255U;PROCESADOR;INTEL CORE I7-1255U
WP;PROCESADOR;1925086;PROCESADOR: AMD Ryzen 5 PRO 7640HS;PROCESADOR;AMD Ryzen 5 PRO 7640HS
WP;PROCESADOR;1925091;PROCESADOR: AMD Ryzen 7 PRO 7840HS;PROCESADOR;AMD Ryzen 7 PRO 7840HS
WP;PROCESADOR;1925093;PROCESADOR: AMD Ryzen 9 PRO 7940HS;PROCESADOR;AMD Ryzen 9 PRO 7940HS
WP;PROCESADOR;1925107;PROCESADOR: INTEL CORE I5-1335U;PROCESADOR;INTEL CORE I5-1335U
WP;PROCESADOR;1925114;PROCESADOR: INTEL CORE I9-13900HX;PROCESADOR;INTEL CORE I9-13900HX
WP;PROCESADOR;1925122;PROCESADOR: INTEL CORE I7-1360P;PROCESADOR;INTEL CORE I7-1360P
WP;PROCESADOR;1925130;PROCESADOR: INTEL CORE I7-1365U;PROCESADOR;INTEL CORE I7-1365U
